,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
215,430.0,468323,48949,2932,719187,505405,3553,797381,220348,3878,637137,3635,3101
216,432.0,470197,49072,3049,722444,506122,3486,796157,220369,3872,637858,3584,3140
217,434.0,470041,48786,3015,723722,507533,3498,799680,220123,3743,636986,3623,3120
218,436.0,472263,49214,3029,727213,510529,3479,800718,220649,3848,639277,3566,3059
219,438.0,473821,49076,3123,729129,511354,3461,803466,221344,3887,641566,3632,3096
220,440.0,473645,48635,2921,728406,511043,3528,805059,221520,3832,643255,3565,3077
221,442.0,472956,48952,3133,723411,507385,3508,803569,220499,3924,643794,3558,3074
222,444.0,471040,48757,3026,720030,505255,3530,800081,220046,3824,642347,3510,3036
223,446.0,470553,48593,2973,718874,503264,3443,799676,220362,3983,644097,3599,3103
224,448.0,470364,49154,3000,723822,507854,3533,800307,219710,3919,642971,3558,2997
225,450.0,470478,48683,2907,719882,505358,3559,798330,219912,3955,642595,3605,3064
226,452.0,471892,48788,2981,721203,505825,3663,800953,219470,3849,645533,3570,3049
227,454.0,469571,48397,2978,717645,503437,3473,797996,219470,3750,643631,3643,3105
228,456.0,470802,48920,2902,717499,503276,3458,800156,219531,3705,645046,3610,3188
229,458.0,469822,48445,3001,719897,504564,3483,799085,218900,3917,643277,3553,3065
230,460.0,471730,48756,3045,722223,506329,3522,801003,219575,3705,643405,3595,3172
231,462.0,473824,49492,3047,724349,508035,3498,803647,220555,3914,645079,3556,3126
232,464.0,474554,49204,3004,723085,507191,3552,803670,220715,3913,644930,3600,3104
233,466.0,476243,49121,3005,728918,511647,3385,805899,222104,3860,648811,3546,3088
234,468.0,476797,49259,3158,731153,512022,3522,806444,221055,3944,648322,3608,3075
235,470.0,476299,49613,3051,727778,510989,3499,807821,222027,3821,650639,3566,3039
236,472.0,474791,49292,3089,724668,508304,3532,805692,221492,3832,649984,3601,3123
237,474.0,475537,49069,2928,721969,506899,3614,802847,220699,3923,648931,3721,3288
238,476.0,472791,49024,3158,716836,502883,3530,803299,220475,3815,650028,3674,3144
239,478.0,473677,49365,2911,719180,504189,3376,802853,220412,3805,650908,3637,3134
240,480.0,473391,49305,2923,714912,501501,3505,802272,219867,3791,650208,3565,3090
241,482.0,473155,48840,2976,714686,501524,3409,801711,220740,3884,651460,3603,3132
242,484.0,473138,48464,2998,715736,502083,3532,802389,220822,3765,650299,3587,3070
243,486.0,474935,49290,3148,717097,503171,3457,803912,221390,3823,649720,3589,3094
244,488.0,475179,48850,3008,719492,504621,3616,805064,220264,3921,649714,3555,3079
245,490.0,473959,48866,2949,722880,507092,3559,806065,222148,3896,647455,3657,3182
246,492.0,477056,49339,3105,728509,510830,3493,807146,222066,3824,647114,3680,3085
247,494.0,476769,49521,3040,729192,511371,3478,807853,221967,3908,648351,3604,3023
248,496.0,475445,49254,3075,723503,507814,3500,807431,221416,3814,649500,3535,3094
249,498.0,474615,48862,2998,723228,506810,3491,805278,221622,3911,649469,3553,3135
250,500.0,473596,48771,3024,721419,505642,3467,803482,221171,3941,648780,3598,3150
251,502.0,473162,49708,3078,717884,503760,3573,803101,221461,3947,649398,3553,3121
252,504.0,473103,49320,2999,718869,504194,3476,803381,221625,3954,648897,3749,3134
